time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/09/13/22:01:46.210942,447650,1663131706,210741126,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080981892398377, -0.1423104445086878, -0.46170063436541753, -0.04355794588197881, -3.167093340550558)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2530555725097656, -5.142387390136719, -0.17929449677467346, -0.1838379204273224, -0.14838169515132904, 0.22662314772605896)"
2022/09/13/22:01:46.213191,447651,1663131706,212707036,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080725592425843, -0.14227468172182256, -0.46165259302172856, -0.04358274141420537, -3.167105738316671)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2259013652801514, -5.103423118591309, -0.15414296090602875, -0.16609367728233337, -0.15479396283626556, 0.2104734480381012)"
2022/09/13/22:01:46.215384,447652,1663131706,214725315,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.708099440937378, -0.14228564897646123, -0.46165235460314946, -0.043595139180318654, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.267880439758301, -5.11181640625, -0.10571849346160889, -0.17284050583839417, -0.1491498351097107, 0.2183780074119568)"
2022/09/13/22:01:46.217000,447653,1663131706,216694740,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693156401263636, -0.7080599826625367, -0.14228612581361944, -0.4616885942271729, -0.04356891313661748, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.320237159729004, -5.099907875061035, -0.10933956503868103, -0.1735926866531372, -0.13520438969135284, 0.2339719533920288)"
2022/09/13/22:01:46.219221,447654,1663131706,218688222,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080856126597901, -0.1423123518573206, -0.4616897863200684, -0.043569389973775685, -3.167107645665304)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2578370571136475, -5.139987945556641, -0.1384107768535614, -0.16506120562553406, -0.15305095911026, 0.21756644546985626)"
2022/09/13/22:01:46.220922,447655,1663131706,220699146,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693156401263636, -0.7080862087062378, -0.14228564897646123, -0.46171482027087407, -0.04356891313661748, -3.1670928637133997)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2436258792877197, -5.146424293518066, -0.1287459433078766, -0.17333988845348358, -0.14869444072246552, 0.2093496322631836)"
2022/09/13/22:01:46.223147,447656,1663131706,222681125,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.16931659380068, -0.7080862087062378, -0.14226228395570928, -0.4617009919932862, -0.04359466234316045, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2278506755828857, -5.1033477783203125, -0.1795143485069275, -0.18516063690185547, -0.14639288187026978, 0.2318432331085205)"
2022/09/13/22:01:46.224851,447657,1663131706,224679029,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080735725215455, -0.14227420488466436, -0.4617147010615845, -0.04355794588197881, -3.1671066919909876)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2522833347320557, -5.120577812194824, -0.12993162870407104, -0.17773130536079407, -0.14452384412288666, 0.22045299410820007)"
2022/09/13/22:01:46.227022,447658,1663131706,226689647,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080614131740113, -0.14227229753603154, -0.46170278013262944, -0.04360562959779912, -3.1670928637133997)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.24173903465271, -5.094180583953857, -0.10536240041255951, -0.1815950870513916, -0.14367686212062836, 0.2278217375278473)"
2022/09/13/22:01:46.229240,447659,1663131706,228683720,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7081107658198853, -0.14227420488466436, -0.4616770309260865, -0.04358274141420537, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.285515785217285, -5.115779876708984, -0.12579861283302307, -0.16880886256694794, -0.13944515585899353, 0.22071781754493713)"
2022/09/13/22:01:46.230940,447660,1663131706,230683756,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080863875201722, -0.14227325121034795, -0.46171410501513677, -0.04356891313661748, -3.1670690218554896)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2932326793670654, -5.093908786773682, -0.14809869229793549, -0.17866350710391998, -0.1444069743156433, 0.23267099261283875)"
2022/09/13/22:01:46.233137,447661,1663131706,232696787,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.708062009220459, -0.1422370115863245, -0.4616773885539551, -0.04356986681093389, -3.167056147252218)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2481179237365723, -5.173595428466797, -0.09389041364192963, -0.17524054646492004, -0.1484365314245224, 0.22593992948532104)"
2022/09/13/22:01:46.235390,447662,1663131706,234700082,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080992025187989, -0.14228660265077764, -0.46170111120257573, -0.04359466234316045, -3.167105499898092)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.257312297821045, -5.048514366149902, -0.1439054012298584, -0.18878358602523804, -0.13821572065353394, 0.21628542244434357)"
2022/09/13/22:01:46.237047,447663,1663131706,236683260,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080744665912171, -0.14227420488466436, -0.46166308343920903, -0.04358131090273076, -3.1670683065997522)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2603859901428223, -5.113913536071777, -0.1778978705406189, -0.16902565956115723, -0.1298421174287796, 0.22118547558784485)"
2022/09/13/22:01:46.239337,447664,1663131706,238671480,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080988448909302, -0.14228660265077764, -0.46166546762500005, -0.043581787739888966, -3.167056385670797)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2761008739471436, -5.061918258666992, -0.19163456559181213, -0.1844760775566101, -0.1486184000968933, 0.23272232711315155)"
2022/09/13/22:01:46.241029,447665,1663131706,240706268,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080865663341065, -0.14228564897646123, -0.4617160123637696, -0.04356986681093389, -3.167131249104635)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2636752128601074, -5.142983913421631, -0.09034548699855804, -0.1723419427871704, -0.15712687373161316, 0.22263401746749878)"
2022/09/13/22:01:46.243285,447666,1663131706,242683178,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692541281329554, -0.7080611747554322, -0.14228564897646123, -0.46167786539111333, -0.043595139180318654, -3.1670804659472864)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2494053840637207, -5.148935317993164, -0.18547633290290833, -0.1822122037410736, -0.15162768959999084, 0.22923634946346283)"
2022/09/13/22:01:46.244985,447667,1663131706,244685028,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693161169635218, -0.7080878776362916, -0.14229852357973272, -0.46169062078509526, -0.04358274141420537, -3.167067829762594)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.253432035446167, -5.150112628936768, -0.13622495532035828, -0.17704910039901733, -0.15220841765403748, 0.2224142849445343)"
2022/09/13/22:01:46.247258,447668,1663131706,246693213,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692655722247522, -0.7080609959414979, -0.14227515855898076, -0.46170182645831304, -0.04360658327211553, -3.167056385670797)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2350473403930664, -5.102409362792969, -0.18541239202022552, -0.19221025705337524, -0.1356683224439621, 0.2377016395330429)"
2022/09/13/22:01:46.248893,447669,1663131706,248669036,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080857914737244, -0.1423128286944788, -0.4616779846004029, -0.04355746904482061, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.233574151992798, -5.145550727844238, -0.1427517533302307, -0.1743871420621872, -0.13951224088668823, 0.22345088422298431)"
2022/09/13/22:01:46.251141,447670,1663131706,250691831,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693041960345667, -0.7080870431712647, -0.14233619371523076, -0.46166546762500005, -0.04357034364809209, -3.1670811812030237)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2271230220794678, -5.158370018005371, -0.15079890191555023, -0.18606449663639069, -0.14496111869812012, 0.21827495098114014)"
2022/09/13/22:01:46.253396,447671,1663131706,252699860,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080863875201722, -0.14226180711855108, -0.4616905015758057, -0.043607536946431935, -3.1671059767352503)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2497305870056152, -5.085225582122803, -0.12148725986480713, -0.1777937412261963, -0.1394287347793579, 0.2292994260787964)"
2022/09/13/22:01:46.255121,447672,1663131706,254705724,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7080729168704529, -0.14228564897646123, -0.46170182645831304, -0.043569389973775685, -3.167081419621603)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2538375854492188, -5.138487339019775, -0.06749261915683746, -0.172288179397583, -0.14833076298236847, 0.22503116726875305)"
2022/09/13/22:01:46.257376,447673,1663131706,256702157,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693289915667933, -0.7080615919879456, -0.1422970930682581, -0.4616893094829102, -0.04359466234316045, -3.1670809427844446)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.264054775238037, -5.124046325683594, -0.11757107079029083, -0.17777343094348907, -0.14851325750350952, 0.2278061807155609)"
2022/09/13/22:01:46.259089,447674,1663131706,258720947,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080621284297486, -0.1423118750201624, -0.4617021840861817, -0.043556992207662404, -3.167119089757101)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2283122539520264, -5.0905561447143555, -0.12605416774749756, -0.1668086051940918, -0.13243523240089417, 0.21647249162197113)"
2022/09/13/22:01:46.261319,447675,1663131706,260738542,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080738705447693, -0.14227420488466436, -0.4616777461818238, -0.04356891313661748, -3.167104784642355)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2760190963745117, -5.149352073669434, -0.18758806586265564, -0.1793326437473297, -0.15260052680969238, 0.22482582926750183)"
2022/09/13/22:01:46.263032,447676,1663131706,262755174,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080734533122559, -0.14228517213930303, -0.4616897863200684, -0.04360706010927373, -3.167067591344015)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2590816020965576, -5.111598014831543, -0.12855157256126404, -0.18232867121696472, -0.1320062130689621, 0.2332906872034073)"
2022/09/13/22:01:46.265265,447677,1663131706,264723900,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7081107658198853, -0.14228660265077764, -0.46171458185229497, -0.043569389973775685, -3.167105738316671)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.215564012527466, -5.091011047363281, -0.14729633927345276, -0.1746564507484436, -0.14754682779312134, 0.21507370471954346)"
2022/09/13/22:01:46.266994,447678,1663131706,266722081,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7081225675395508, -0.14228469530214483, -0.4616766732982178, -0.04359561601747686, -3.1670685450183313)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.207618236541748, -5.088371276855469, -0.1284409910440445, -0.1727258861064911, -0.14994272589683533, 0.2214784324169159)"
2022/09/13/22:01:46.269228,447679,1663131706,268721972,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169304672871725, -0.7080720824054261, -0.14228564897646123, -0.46170134962115483, -0.043607536946431935, -3.1671181360827845)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.283752202987671, -5.099493980407715, -0.10580889880657196, -0.17142999172210693, -0.1505783498287201, 0.23990657925605774)"
2022/09/13/22:01:46.270930,447680,1663131706,270720911,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7080618304065247, -0.14227420488466436, -0.4617014688304444, -0.043593708668844044, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.233816385269165, -5.131345748901367, -0.1226135715842247, -0.1741347312927246, -0.1394340842962265, 0.23829494416713715)"
2022/09/13/22:01:46.273143,447681,1663131706,272760145,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080243986896058, -0.14228564897646123, -0.46171482027087407, -0.04358226457704717, -3.167119805012838)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2724053859710693, -5.133148193359375, -0.1433078944683075, -0.17632293701171875, -0.14586767554283142, 0.21161356568336487)"
2022/09/13/22:01:46.275392,447682,1663131706,274710872,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.708061234360077, -0.14228707948793584, -0.46165235460314946, -0.04358226457704717, -3.1670435110675257)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2487311363220215, -5.110119819641113, -0.1399373859167099, -0.16937731206417084, -0.13884565234184265, 0.22722607851028442)"
2022/09/13/22:01:46.277086,447683,1663131706,276726360,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.708086685543396, -0.14228612581361944, -0.4617282909205933, -0.04355842271913701, -3.1671064535724085)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2241439819335938, -5.099870681762695, -0.13932891190052032, -0.18063081800937653, -0.1422540843486786, 0.22482836246490479)"
2022/09/13/22:01:46.279317,447684,1663131706,278702843,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080494922450562, -0.1423118750201624, -0.4616522353938599, -0.04358226457704717, -3.1670804659472864)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.229247570037842, -5.111072540283203, -0.11847329884767532, -0.16363570094108582, -0.1569967418909073, 0.22907143831253052)"
2022/09/13/22:01:46.281035,447685,1663131706,280728352,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693161169635218, -0.708061472778656, -0.14228564897646123, -0.4616900247386475, -0.04358226457704717, -3.1670690218554896)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.237673759460449, -5.098588943481445, -0.13336940109729767, -0.1806173026561737, -0.13450679183006287, 0.22885143756866455)"
2022/09/13/22:01:46.283327,447686,1663131706,282754548,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080741685679932, -0.14227325121034795, -0.46170158803973393, -0.04359561601747686, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.232569694519043, -5.096550464630127, -0.09708061814308167, -0.1704370379447937, -0.1324688196182251, 0.2184990644454956)"
2022/09/13/22:01:46.285015,447687,1663131706,284739744,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080480617335816, -0.14229852357973272, -0.46170230329547124, -0.04359609285463506, -3.1670928637133997)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2715415954589844, -5.114563941955566, -0.13517475128173828, -0.17256422340869904, -0.14394038915634155, 0.23335951566696167)"
2022/09/13/22:01:46.287246,447688,1663131706,286774930,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7081111830523987, -0.14228564897646123, -0.4617280525020142, -0.043545071278707326, -3.1671066919909876)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2797694206237793, -5.126462459564209, -0.15518330037593842, -0.18073466420173645, -0.14115528762340546, 0.22571513056755066)"
2022/09/13/22:01:46.289470,447689,1663131706,288804926,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692536512957972, -0.7080865663341065, -0.14227420488466436, -0.46168895185504155, -0.04359609285463506, -3.1670692602740687)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2249979972839355, -5.101690292358398, -0.11590670049190521, -0.17654231190681458, -0.14045485854148865, 0.21571847796440125)"
2022/09/13/22:01:46.291209,447690,1663131706,290767451,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080862087062378, -0.14228755632509404, -0.46167607725177007, -0.04360658327211553, -3.167119089757101)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2423603534698486, -5.138544082641602, -0.13614436984062195, -0.18772555887699127, -0.14961376786231995, 0.22128981351852417)"
2022/09/13/22:01:46.293416,447691,1663131706,292793654,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080616515925904, -0.1422970930682581, -0.4616655868342896, -0.04358226457704717, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.250521659851074, -5.133045196533203, -0.14565983414649963, -0.17184633016586304, -0.13867956399917603, 0.2315160036087036)"
2022/09/13/22:01:46.295128,447692,1663131706,294713017,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080751818469544, -0.14228564897646123, -0.46169062078509526, -0.04358274141420537, -3.1670928637133997)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2736830711364746, -5.1192169189453125, -0.09807882457971573, -0.1886155903339386, -0.14686569571495056, 0.2268865406513214)"
